file,text,class
../DATASET/uncommonvoice/FD08_T2_si1004_31.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD01_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/MD07_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD013_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/MD07_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD02_T2_si481_138.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD046_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD046_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD032_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD040_T2_si1016_16.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD046_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD035_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD013_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD020_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD034_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD013_T2_si1037_NA.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/FD029_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD040_T2_si1927_16.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD08_T2_si1027_31.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD032_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/MD09_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD020_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD029_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD027_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD06_T2_si1037_57.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/FD06_T2_si1969_57.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD029_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD02_T2_si1927_138.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD07_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD03_T2_si1982_27.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/MD013_T2_sx155_NA.wav,the water contained too much chlorine and stung his eyes,1
../DATASET/uncommonvoice/FD08_T2_sx171_31.wav,the diagnosis was discouraging however he was not overly worried,1
../DATASET/uncommonvoice/FD033_T2_si462_136.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD027_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/MD06_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD044_T2_si1037_62.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/FD035_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/MD013_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD013_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD040_T2_si1980_16.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD021_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD06_T2_si1027_57.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD06_T2_si1016_57.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD03_T2_si1004_27.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD010_T2_si556_84.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD08_T2_si462_31.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD01_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD013_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/MD09_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/MD05_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/MD014_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/MD09_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD035_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/MD05_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD02_T2_si530_138.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD046_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD029_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD03_T2_si462_27.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD026_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD033_T2_si2028_136.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD034_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD03_T2_sa1_27.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD020_T2_sx149_NA.wav,while waiting for chipper she crisscrossed the square many times,1
../DATASET/uncommonvoice/FD033_T2_si1957_136.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD08_T2_si1927_31.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD02_T2_si1016_138.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/MD013_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/MD014_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD02_T2_sx432_138.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD026_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD027_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/MD013_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD020_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD032_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD035_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD010_T2_si462_84.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD010_T2_si524_84.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD026_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/MD06_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD025_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD05_T2_si462_116.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD021_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD06_T2_si481_57.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD040_T2_si530_16.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD025_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD02_T2_si1055_138.wav,internal national responsibility now a truism need not be documented,1
../DATASET/uncommonvoice/FD01_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD032_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD020_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD026_T2_si1014_NA.wav,beer generally fermented from barley is an old alcoholic beverage,1
../DATASET/uncommonvoice/FD013_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD035_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/MD07_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD020_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD03_T2_si481_27.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD021_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD020_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD02_T2_si1982_138.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD029_T2_sa2_NA.wav,don't ask me to carry an oily rag like that,1
../DATASET/uncommonvoice/FD06_T2_si1039_57.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD021_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD02_T2_si1014_138.wav,beer generally fermented from barley is an old alcoholic beverage,1
../DATASET/uncommonvoice/MD06_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD033_T2_si1016_136.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD016_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD03_T2_si2028_27.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/MD05_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD021_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD04_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD020_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD010_T2_si481_84.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD02_T2_sx155_138.wav,the water contained too much chlorine and stung his eyes,1
../DATASET/uncommonvoice/FD013_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD01_T2_sx149_NA.wav,while waiting for chipper she crisscrossed the square many times,1
../DATASET/uncommonvoice/FD033_T2_si1014_136.wav,beer generally fermented from barley is an old alcoholic beverage,1
../DATASET/uncommonvoice/FD046_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD016_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD021_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD010_T2_si1039_84.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD040_T2_si2028_16.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD034_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/MD07_T2_sx171_NA.wav,the diagnosis was discouraging however he was not overly worried,1
../DATASET/uncommonvoice/FD020_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD027_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/MD013_T2_sx171_NA.wav,the diagnosis was discouraging however he was not overly worried,1
../DATASET/uncommonvoice/FD07_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/MD06_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD015_T2_si530_139.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD034_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/MD06_T2_si1037_NA.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/FD07_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD015_T2_si556_139.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/MD014_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD04_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD026_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD04_T2_sx426_NA.wav,a moth zig zagged along the path through otto's garden,1
../DATASET/uncommonvoice/MD05_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD026_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD010_T2_si530_84.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD02_T2_si1969_138.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/MD014_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD06_T2_si2028_57.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD044_T2_si1982_62.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/MD07_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/MD07_T2_sx155_NA.wav,the water contained too much chlorine and stung his eyes,1
../DATASET/uncommonvoice/MD06_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/MD06_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/MD05_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/MD06_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD05_T2_sx432_116.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/MD07_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/MD09_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/MD05_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD029_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD016_T2_si1014_NA.wav,beer generally fermented from barley is an old alcoholic beverage,1
../DATASET/uncommonvoice/FD029_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/MD013_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD010_T2_sa2_84.wav,don't ask me to carry an oily rag like that,1
../DATASET/uncommonvoice/MD014_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/MD013_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD03_T2_sx426_27.wav,a moth zig zagged along the path through otto's garden,1
../DATASET/uncommonvoice/FD027_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD05_T2_si464_116.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD01_T2_si516_NA.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD046_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/MD013_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/MD05_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/MD09_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD02_T2_sx174_138.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD07_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD040_T2_si1982_16.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD033_T2_si1969_136.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD06_T2_si556_57.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD016_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/MD05_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD08_T2_si1980_31.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD046_T2_sx426_NA.wav,a moth zig zagged along the path through otto's garden,1
../DATASET/uncommonvoice/FD040_T2_sx174_16.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD032_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD029_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/MD07_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/MD09_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD07_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/MD014_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD025_T2_si1014_NA.wav,beer generally fermented from barley is an old alcoholic beverage,1
../DATASET/uncommonvoice/FD03_T2_si556_27.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD029_T2_sx171_NA.wav,the diagnosis was discouraging however he was not overly worried,1
../DATASET/uncommonvoice/FD040_T2_si462_16.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/MD013_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD029_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD034_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD06_T2_si524_57.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD02_T2_si1027_138.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD013_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD040_T2_si516_16.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/MD014_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD034_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD026_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD035_T2_sx432_NA.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD046_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/FD010_T2_si1980_84.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/MD05_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD06_T2_sx438_57.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD021_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD029_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/MD07_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD034_T2_si1982_NA.wav,two cars came over a crest their chrome and glass flashing,1
../DATASET/uncommonvoice/FD01_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD027_T2_si1980_NA.wav,high so it only bounce harmlessly but loudly off a car's steel roof,1
../DATASET/uncommonvoice/MD09_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD025_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
../DATASET/uncommonvoice/FD035_T2_sx438_NA.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD032_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/MD05_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD07_T2_si556_NA.wav,we did not accept the diagnosis at once but gradually we are coming to,1
../DATASET/uncommonvoice/FD08_T2_sx174_31.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD07_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD033_T2_si1004_136.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD01_T2_si1037_NA.wav,the revised procedure was acclaimed as a long overdue reform,1
../DATASET/uncommonvoice/FD021_T2_si1969_NA.wav,if any of us miss they can pick up the pieces,1
../DATASET/uncommonvoice/FD03_T2_si1014_27.wav,beer generally fermented from barley is an old alcoholic beverage,1
../DATASET/uncommonvoice/FD021_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD016_T2_si1004_NA.wav,palm oil protects the surfaces of steel sheets before they are plated with tin,1
../DATASET/uncommonvoice/FD032_T2_si481_NA.wav,this he added brought about petty jealousies and petty personal grievances,1
../DATASET/uncommonvoice/FD015_T2_si464_139.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD033_T2_si524_136.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/MD07_T2_si1981_NA.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/FD025_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/MD013_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD013_T2_sa2_NA.wav,don't ask me to carry an oily rag like that,1
../DATASET/uncommonvoice/FD08_T2_si1981_31.wav,on unoccupied roadway the bottle shattered into a small amber flash,1
../DATASET/uncommonvoice/MD09_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/MD013_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD032_T2_si524_NA.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD01_T2_si2028_NA.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD035_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD07_T2_sa1_NA.wav,she had your dark suit in greasy wash water all year,1
../DATASET/uncommonvoice/FD044_T2_sx432_62.wav,coffee is grown on steep jungle like slopes in temperate zones,1
../DATASET/uncommonvoice/FD025_T2_si1957_NA.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD044_T2_si1027_62.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD046_T2_sa2_NA.wav,don't ask me to carry an oily rag like that,1
../DATASET/uncommonvoice/FD033_T2_sx174_136.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD06_T2_si464_57.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD044_T2_si1927_62.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD08_T2_si1039_31.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD027_T2_si462_NA.wav,it also provides for funds to clear slums and help colleges build dormitories,1
../DATASET/uncommonvoice/FD044_T2_si524_62.wav,within a system however the autonomy of each member library is preserved,1
../DATASET/uncommonvoice/FD013_T2_sx174_NA.wav,the haunted house was a hit due to outstanding audio visual effects,1
../DATASET/uncommonvoice/FD016_T2_si1927_NA.wav,you do that or take you out a permit right now,1
../DATASET/uncommonvoice/FD044_T2_sx438_62.wav,shell shock caused by shrapnel is sometimes cured through group therapy,1
../DATASET/uncommonvoice/FD046_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD029_T2_si1055_NA.wav,internal national responsibility now a truism need not be documented,1
../DATASET/uncommonvoice/FD024_T2_si1957_30.wav,clapping spurs to the bronc he set off at a sharp canter with growing alarm,1
../DATASET/uncommonvoice/FD027_T2_si1016_NA.wav,to keep 'em scattered somewhat and yet herd 'em was called loose herdin',1
../DATASET/uncommonvoice/FD020_T2_si464_NA.wav,the prospect of cutting back spending is an unpleasant one for any governor,1
../DATASET/uncommonvoice/FD01_T2_si1039_NA.wav,he has never himself done anything for which to be hated which of us has,1
../DATASET/uncommonvoice/FD033_T2_si516_136.wav,some observers speculated that this might be his revenge on his home town,1
../DATASET/uncommonvoice/FD029_T2_si1027_NA.wav,even then if she took one step forward he could catch her,1
../DATASET/uncommonvoice/FD044_T2_si2028_62.wav,he took his mask from his forehead and threw it unexpectedly across the deck,1
../DATASET/uncommonvoice/FD032_T2_si530_NA.wav,his election on the other hand would unquestionably strengthen the regulars,1
